SSN,pH,%N,%C,C % Inorg  ,C % Org,Am Ox_Al mg/kg,Am Ox-Fe mg/kg,AmOx-Mn/mg/kg,AmOx-Pmg/kg, Olsen P mg/kg,pbi no units,Caex cmolc/ kg soil,Kex cmolc/ kg soil,Mgex cmolc/ kg soil,Naex cmolc/ kg soil,ECEC cmolc/ kg soil,ICP OES Al mg/kg ,ICP OES Ca mg/kg ,ICP OES Co mg/kg ,ICP OES Cr mg/kg ,ICP OES Cu mg/kg ,ICP OES Fe mg/kg ,ICP OES K mg/kg ,ICP OES Mg mg/kg ,ICP OES Mn mg/kg ,ICP OES Na mg/kg ,ICP OES Ni mg/kg ,ICP OES P mg/kg ,ICP OES Pb mg/kg ,ICP OES S mg/kg ,ICP OES Zn mg/kg ,ICPMS As 75 mg/kg,ICP MS Se 78 mg/kg,ICP MS Mo 95 mg/kg,ICP MS Cd 114 mg/kg,P,K,S,Ca,Mg,Cu,Zn,Fe,Mn,Mo,Public,Latitude,Longitude,Cluster,Plot,Depth,Cultivated
icr072386,4.7,0.03,0.62,0.0,0.62,2189.557374,920.7008574425,19.0374872025,-26.79801518,1.21,60.16,0.08,0.009688549995780001,0.040221299781115,0.021201423407311,0.294052486000338,12611.78306,40.85880052,1.287805109,7.054413165,1.174032739,9108.755425,167.4829196,138.9063802,71.24235634,19.33887166,2.15757207,39.72501079999999,3.243835095,31.22884758,4.356543903,0.30133781640593105,0.14508609343757,0.08845002471773,-0.005901685195663,0.00506,0.041319999999999996,0.00457,0.0074,0.5575,0.00032,0.00042,0.71024,0.00502,0.01845,True,-7.31065,15.71785667,8,1,sub,
icr072405,5.2,0.08,1.53,0.0,1.53,1638.597029,770.5380476425,68.9920871525,-0.014535751409999999,3.8,59.04,0.69,0.081482831777852,0.14036420130754998,0.034556132354220996,4.27908553877482,11161.04517,256.7724219,1.148348227,8.6534625775,1.947339445,8329.411207500001,102.94284855,90.13151451,99.708731535,11.59106926,2.6895403555,77.672885195,1.8588990994999999,67.06805535,4.5640345710000005,0.326719616238727,0.10138143537798401,0.189313214524436,-0.00160073825003,0.00506,0.02586,0.00457,0.028360000000000003,0.5575,0.00028,0.00039,0.58055,0.0057799999999999995,0.01845,True,-7.372464999999999,15.73818833,9,1,top,
icr072406,5.0,0.04,0.77,0.0,0.77,1261.894243,741.6443989425,21.3938527525,-10.13212557,1.84,47.38,0.18,0.015252609133901,0.041834632659124,0.027062576836379998,-1.5726432207704,11047.55285,73.38909135,1.090090473,9.213029961,1.296534731,8939.727584,68.60883967,67.49976174,51.62421287,13.66119946,2.550714174,54.29990396,1.9243303569999999,41.39397273,4.362969447,0.334494962097007,0.13322122644106302,0.163213471115048,-0.0029265099255000003,0.00506,0.026760000000000003,0.00457,0.01068,0.5575,0.00025,0.00041,0.63176,0.0029,0.01845,True,-7.372464999999999,15.73818833,9,1,sub,
icr072425,4.68,0.08,1.28,0.0,1.28,1886.6605120000002,1009.3374903425,18.7329532025,-14.43943234,2.44,85.88,0.13,0.105939143586806,0.10429683220654196,0.02487148143168,4.2207704870185,14636.233919999999,59.09348924,1.448701248,13.92791456,3.1380243389999998,11163.37462,741.4363682999997,333.2001025,58.38348938,15.92134072,3.303810458,77.6617827,3.8661425080000003,59.97857315,6.1258115910000015,0.6158189864721311,0.309698208778059,0.147016495510613,-0.0047676394219470005,0.00506,0.22388000000000002,0.00457,0.014669999999999999,0.5575,0.00041,0.0005099999999999999,0.80216,0.0035600000000000002,0.01845,True,-7.361311667000001,15.73790167,10,1,top,
icr072426,4.55,0.05,0.85,0.0,0.85,2356.727583,1109.4229633425,6.9613600925,-26.35576723,1.04,87.31,0.05,0.047664001291616,0.042152766392923,0.022265915156658,1.65688381130156,17419.48728,38.89022568,1.53764525,16.4778826,3.772940339,13213.940920000001,899.7569364,386.9076861,46.56460643,20.94380223,3.7706028639999998,65.26571922,4.54723871,39.85168388,6.6463405689999995,0.783248173596521,0.350473532197847,0.135966147287386,-0.009936527276139,0.00506,0.28874,0.00457,0.01234,0.5575,0.00045,0.00062,0.9590299999999999,0.00316,0.01845,True,-7.361311667000001,15.73790167,10,1,sub,
icr072446,4.63,0.05,0.75,0.0,0.75,1758.549103,1522.5850823425,11.9716425125,-9.653354385,1.38,82.6,0.13,0.063054503691976,0.060737292885415003,0.061624902206266,4.79279655862888,9240.441185,58.48734981,0.8748228314000001,5.860879036,0.7393685493000001,4640.384002000002,243.1903483,359.9138729,29.37989903,23.84423886,1.88260229,41.16427181,3.5792312410000005,41.24000317,4.5069935,0.212494872958772,0.14793613139802406,0.10359329332075899,-0.007520567740592,0.00506,0.08066,0.00457,0.00875,0.5575,0.00016999999999999999,0.00029,0.29488000000000003,0.00155,0.01845,True,-7.337718333,15.73058833,11,1,sub,
icr072466,5.09,0.14,2.42,0.0,2.42,5012.583803,2679.3448533425,148.9905034125,14.13612768,1.9,252.52,1.87,0.316860994357811,0.9185148953211272,0.020327533912098,9.51273927032072,49430.70196000001,542.4145141,4.911373031,45.96846978,18.58035806,38707.85476,1754.491677,973.2232347999999,241.26494590000001,29.93685934,12.86300701,185.1875125,10.35699175,121.9020125,13.9253078,3.1219866658429303,0.7871831037578191,0.489085699687716,-0.0015809617759149999,0.00506,0.7641399999999999,0.00457,0.07336000000000001,0.5575,0.00149,0.00141,3.15369,0.01407,0.01845,True,-7.315528333,15.74003333,12,1,sub,
icr072486,4.48,0.07,0.9,0.0,0.9,2227.7945440000008,1330.3085763425,6.6088961025,3.607031077,0.84,202.89,0.14,0.08465898721172,0.072877895707879,0.039147886375109,4.06083397590362,18661.92668,64.48105435,1.934936889,17.66939484,1.065463427,12827.28262,948.7060976,878.0037687000001,50.32241564,27.40622268,6.900612134,81.5004553,6.56322316,45.98117343,8.301918273,0.958339219129891,0.50547778303645,0.2087743545026889,-0.005788517160826999,0.00506,0.30165,0.00457,0.012440000000000001,0.5575,0.00035,0.0006900000000000001,0.90684,0.0039700000000000004,0.01845,True,-7.372681667,15.76295333,13,1,sub,
icr072506,4.55,0.11,1.69,0.0,1.69,2826.514796,2196.6116723425,22.3042764425,-10.07400743,1.24,260.68,0.17,0.107803649767381,0.12005605444064996,0.027242960683203,6.2006871304938205,34593.71647,80.24296817,3.5178468689999995,39.69476256,1.010395725,34609.510910000005,2207.334106,841.0506614,85.00486927,26.30315736,7.758948524,167.0703677,13.75285621,67.08198812,8.744595127,4.63986405813832,1.04773060803379,0.302116240072473,-0.0057277593038599995,0.00506,1.25397,0.00457,0.02534,0.5575,0.00032,0.00098,2.45523,0.00577,0.01845,True,-7.3598550000000005,15.761679999999998,14,1,sub,
icr072544,4.62,0.28,4.01,0.0,4.01,3609.193841,5805.7793943425,111.7270756125,207.5005521,9.72,291.92,0.55,0.26726372245596397,0.356189704372763,0.037700666766753994,4.3342198218225,13974.412230000002,245.0775796,1.781226666,9.645006097000001,2.9853614339999996,12891.13833,735.7079715,605.8692605,137.0701918,25.73712246,3.982325697,325.0469154999999,6.877069164,181.0879477,8.881308756000001,0.8311689259715129,0.593771947139987,0.214340223028595,0.027188470594915998,0.00506,0.16595,0.00457,0.02348,0.5575,0.00044,0.0006799999999999999,0.69914,0.007409999999999999,0.01845,True,-7.31389,15.76066667,16,2,top,
icr072596,6.55,0.06,0.67,0.0,0.67,531.5414691000002,384.0246320425,79.0570115225,-12.24040497,3.01,20.34,3.49,0.30139496493965195,0.982781538892409,0.020739508446474996,6.140681092822,6747.169979,752.0526336,3.00906989,10.04475626,1.67419137,4698.52607,572.4046078,478.4161782,118.4155298,23.97119163,3.389490646,53.88806589,3.344703593,56.0098447,4.354308373,0.341154849729264,0.24995543013585397,0.10580193649781698,0.0042183044538799995,0.00506,0.33015,0.00457,0.06621,0.5575,0.00027,0.00032,0.30696999999999997,0.00605,0.01845,True,-16.26941333,14.883505,1,1,top,
icr072597,6.77,0.03,0.37,0.0,0.37,665.3282571000002,432.9692164425,58.0951374225,-21.7202251,0.66,23.77,2.5,0.5496702546581311,1.4132881737412102,0.022739028185379,3.4876242253521204,10538.238304999999,563.3322519999998,3.7559802895,11.07354764,1.463553738,6696.5616295,859.65243965,714.59978945,105.54350575,24.385959935,4.338080849,30.232082445,3.92673345,27.87617398,5.06952569,0.3888550422510499,0.31752890841410303,0.07160844834373699,-0.008999915376851998,0.00506,0.34496,0.00457,0.04501,0.47863,0.00022,0.00028,0.37746999999999997,0.00464,0.01845,True,-16.26941333,14.883505,1,1,sub,
icr072616,6.35,0.04,0.54,0.0,0.54,504.1273273,400.3303013425,121.6670851125,-30.02497858,1.04,21.34,2.92,0.367619854973234,1.87642094642172,0.0057714201958219994,9.43525356185305,7493.624261,707.8669054,2.747527288,9.00543409,1.445424085,4748.646191,871.4209020999997,1103.76091,170.6236638,22.57614922,3.413903313,27.509302,3.3964243919999997,42.30190446,4.3964698019999995,0.331949407758906,0.23550597354300198,0.058928475624713,-0.0071574363250239996,0.00506,0.28988,0.00457,0.05956,0.5575,0.00026000000000000003,0.00023999999999999998,0.29794,0.00836,0.01845,True,-16.24470833,14.88468667,2,1,top,
icr072637,6.4,0.03,0.43,0.0,0.43,687.9981462999997,426.9259922425,62.7984671625,-23.42563536,0.74,31.84,5.52,0.300326071816422,2.72321866540959,0.018614354355961996,10.3337240251146,12494.03458,1019.643225,3.161400586,12.24675092,1.5308381169999998,7264.90017,688.913447,1268.3331560000001,119.071821,22.74323107,4.876957605,23.33982639,3.858171677,34.48101445,6.294307998,0.41778588110000103,0.32068041737063596,0.048287271872559004,-0.007847934007881,0.00506,0.2552,0.00457,0.09933,0.5575,0.00023999999999999998,0.00037,0.48441000000000006,0.00656,0.01845,True,-16.21611333,14.88083,3,1,sub,
icr072656,6.08,0.04,0.48,0.0,0.48,614.8378826000003,634.8055549425,74.3912589925,-26.17049711,1.16,28.17,6.43,0.2670411366657889,2.80021424821148,0.017280468959965,10.552014155778,10750.50778,1303.6643689999999,2.602082984,11.68094407,1.875121821,6349.336027,504.1863886,1390.706287,120.24432970000001,21.65226026,4.444629689,28.96778936,3.918597159,38.21678645,6.37992643,0.3253934926366789,0.267522449104107,0.044905077199995994,-0.00576119963336,0.00506,0.14132999999999998,0.00457,0.09391000000000001,0.5575,0.00031,0.00037,0.3627,0.005370000000000001,0.01845,True,-16.196175,14.87335667,4,1,top,
icr072657,,0.03,0.35,0.0,0.35,1165.264428,802.2466100425,49.0901277825,-22.167253,0.66,37.1,9.33,0.16400643587317099,3.38302363558033,0.022293945652742,14.5809235499746,16767.1044,1956.190827,3.3818100789999996,15.32281783,2.374297353,9068.419305,570.7361052,2165.085113,112.22917720000001,16.33019212,6.432585242,18.77324521,4.357796055,28.36543894,7.413065747,0.4219586228707439,0.318261550915101,0.046230339526851,-0.008242624522795,0.00506,0.16251,0.00457,0.17595999999999998,0.5575,0.00039,0.00042,0.58029,0.00562,0.01845,True,-16.196175,14.87335667,4,1,sub,
icr072677,6.2,0.03,0.32,0.0,0.32,572.5204667,304.1908151425,73.7065729125,-31.213742100000005,0.58,24.21,3.56,0.252818995703138,1.4676650017189898,0.025141010117494,4.54153250296963,9286.332975,728.1800473,3.2679136460000002,9.441994097,1.151213652,5558.462256,800.800802,960.0753302999999,128.062384,20.74145064,3.901325784,25.65998569,3.051607785,27.12350419,6.011114999,0.277992051004747,0.26724852408529604,0.045888890559110995,-0.008868401646096001,0.00506,0.35283000000000003,0.00457,0.0662,0.5575,0.00028,0.00033,0.35241999999999996,0.0067,0.01845,True,-16.26719667,14.89980667,5,1,sub,
icr072696,6.34,0.04,0.55,0.0,0.55,560.8437157999998,244.7722887425,73.6044605625,-23.52354175,1.92,13.67,1.98,0.143414364708952,0.3597509509475421,0.012033027228023999,5.3618273748515195,6809.88463,528.1059495000002,2.328982044,11.32907052,2.217565765,4404.0987399999985,402.62938080000004,227.98328089999998,106.8742392,19.06514681,2.674974176,42.38381779,3.3274995410000003,39.97719378,3.1953132760000003,0.189876876562219,0.283039087924989,0.10914481244367599,-0.004850261797439999,0.00506,0.20349,0.00457,0.0474,0.5553100000000001,0.00028,0.00022999999999999998,0.29624,0.00543,0.01845,True,-16.240289999999998,14.90458833,6,1,top,
icr072716,6.5,0.03,0.39,0.0,0.39,684.6890099,256.9658387425,59.3104406625,-14.81594,2.16,18.69,1.0,0.13129332323144502,0.2780854572631149,0.010181402476066,3.09515165111149,9667.855171,305.0697478,2.584385765,12.15345281,1.564912132,4730.061285,354.842241,161.8191901,86.93105016,15.02053799,3.107837744,43.30794078,3.647794588,29.17748907,4.46003799,0.231259319663057,0.2520111968654189,0.10947417212280301,-0.0027010303772320005,0.00506,0.21684,0.00457,0.03198,0.5575,0.00023999999999999998,0.00028,0.35054,0.00498,0.01845,True,-16.225095,14.89889,7,1,top,
icr072717,5.44,0.02,0.23,0.0,0.23,728.0260102000003,252.8319904425,50.2365779125,-22.84707432,0.74,21.73,0.54,0.121577569630905,0.18252059604114398,0.004035979238468,4.4372535109452,12522.13241,186.3075435,3.24350558,12.61132434,1.396959338,5788.452902,388.24337119999996,172.53632209999995,79.12430297,22.35387631,3.725335735,32.53160884,4.208407935,24.4220465,3.857304006,0.2778124582242361,0.35522741205523,0.073996910178957,-0.0017608323842120005,0.00506,0.22676999999999997,0.00457,0.020919999999999998,0.5575,0.00032,0.00025,0.41686000000000006,0.00386,0.01845,True,-16.225095,14.89889,7,1,sub,
icr072737,6.26,0.03,0.49,0.0,0.49,840.0981819,795.0395530425,115.7873086125,-23.14718485,1.58,18.17,3.29,0.412377148257085,3.60408848643407,0.029605451553525,9.49192320040727,12251.36966,834.2715076000003,3.6638645789999997,13.37498191,1.118798355,6772.7757299999985,1207.486223,1741.041614,168.2521408,24.46737338,5.061718175,31.09729604,4.443235621,45.49401578,22.34765864,0.4331515317789221,0.303000821178183,0.03221490981795798,-0.008702405644589,0.00506,0.401,0.00457,0.08313,0.73225,0.00021,0.00115,0.4383,0.00861,0.01845,True,-16.19894167,14.89918167,8,1,sub,
icr072756,5.81,0.04,0.46,0.0,0.46,774.1709875,257.2758371425,76.5236394225,-24.68910631,0.98,20.26,0.82,0.10309256596066801,0.190181845660564,0.008565136035683001,3.92412734091296,9652.3873855,283.75730265,2.9145726825,13.00012279,1.5415997715,5167.181014,335.3879595,154.88875280000005,98.994781185,15.72710719,2.7411570955,41.16583426,3.48909666,32.22600406,3.3247183189999996,0.296068785912209,0.37030081023940603,0.171100742189095,-0.006714641775481999,0.00506,0.12395,0.00457,0.027760000000000003,0.5575,0.00026000000000000003,0.00018,0.34441,0.00488,0.01845,True,-16.26354667,14.930114999999999,9,1,top,
icr072757,4.98,0.02,0.31,0.0,0.31,1023.090047,330.3165837425,32.6072687125,-24.69590942,0.52,30.32,0.65,0.091627176774949,0.18611790819913604,0.040821091892949996,0.8961823689122729,14882.869969999998,196.2341506,3.107842479,17.30630357,1.41340203,7169.225809999999,435.58808089999997,197.2328688,60.62899012,21.08679846,3.820440802,34.01357895,4.187245719,26.80904953,3.408731087,0.309719729998331,0.4004536677402,0.20249566127602686,-0.008629579130752,0.00506,0.1616,0.00457,0.02313,0.5575,0.00025,0.00025,0.5068,0.0029100000000000003,0.01845,True,-16.26354667,14.930114999999999,9,1,sub,
icr072777,5.63,0.02,0.36,0.0,0.36,984.7844951999999,527.7295484425,81.7195185025,-5.536336714,1.18,26.18,2.2,0.23567882393096398,1.04143152185888,0.00633608756745,3.59126823349738,14491.12375,536.1632103000002,4.607133115,13.78737945,3.264437968,7907.093589,987.4336516000001,690.5750968,132.4999362,26.97314662,5.741287863999999,60.97131832,4.6708387380000005,29.11557364,8.166264883,0.427016145029403,0.47981982634808795,0.140289300821349,-0.007747414583551,0.00506,0.44456999999999997,0.00457,0.05747000000000001,0.5575,0.00047999999999999996,0.0006,0.60737,0.00773,0.01845,True,-16.24473333,14.92850333,10,1,sub,
icr072797,5.92,0.03,0.4,0.0,0.4,737.8505354864999,533.5271285735,83.9446196985,7.3381500420000005,0.56,22.79,2.24,0.33167312552463896,0.9094134171067679,0.011836036688424999,3.74949360936705,11113.67231,500.98128629999997,4.336043403,11.63425159,1.926985735,6248.110803000001,830.6514002,530.0324536,127.66252379999999,21.99816476,4.671668226,24.81013378,3.8444287569999998,28.81643344,4.954578776,0.24886248299491198,0.33560060515119605,0.04945027233493498,-0.010096070430928002,0.00506,0.3083,0.00457,0.04665,0.4924,0.00033999999999999997,0.00026000000000000003,0.39088,0.00581,0.01845,True,-16.21921167,14.932479999999998,11,1,sub,
icr072816,7.13,0.05,0.57,0.0,0.57,556.7732450865,368.3195880735,98.38669240850001,5.8881666710000005,1.74,15.47,3.17,0.127792182619193,0.325037936506069,0.022633942885117997,4.279976802986599,6978.753334,928.9825263,2.7525939360000002,9.043161157,1.734841021,4115.705158,514.1029969,332.4554701,142.9861263,16.97438508,3.0277269110000002,51.07416166,3.1258057089999998,46.15961817,4.493695064,0.206605938301738,0.35790302483776204,0.115094975988737,-0.00449247798991,0.00506,0.32635,0.00457,0.07491,0.5575,0.00022999999999999998,0.00023999999999999998,0.26775,0.0073,0.01845,True,-16.203565,14.92257333,12,1,top,
icr072817,7.34,0.03,0.39,0.0,0.39,676.9575404865,455.1305871735,77.1252098485,2.7049928569999997,0.84,14.5,3.17,0.219284040270293,0.517953026898992,0.013581320152306002,7.70925485151876,10648.25518,859.0721522,3.3666059010000002,11.32230641,1.7769669680000002,5840.052297,709.3456574,504.899157,129.8009128,16.1106263,4.471534595,29.16615059,3.402716902,30.28988569,4.410879365,0.268932611922606,0.384157681349437,0.035056218648895,-0.009990449487173,0.00506,0.40437,0.00457,0.07572999999999999,0.5575,0.00029,0.00028,0.36674,0.0064,0.01845,True,-16.203565,14.92257333,12,1,sub,
icr072836,6.42,0.03,0.51,0.0,0.51,376.5622353865,306.25188327349997,99.42557110850001,3.853625725,1.34,13.52,2.48,0.256940830463217,1.01019828227854,0.038416495313316,5.58013818428645,4651.729121,632.6575425,2.314938523,6.107147771,1.342513844,3008.039135,714.757879,660.9778708,141.561946,33.57487649,2.096889457,32.44745601,3.4426618889999996,49.63430347,3.790410011,0.21230274627789802,0.299269873671208,0.04860634395183901,-0.008931845360874,0.00506,0.39407,0.00457,0.06462000000000001,0.5575,0.00041,0.00029,0.20623000000000002,0.00796,0.01845,True,-16.268775,14.958435,13,1,top,
icr072837,6.87,0.03,0.34,0.0,0.34,470.91845198650003,411.1741109735,140.02692280850002,0.1812423169,0.74,24.03,3.46,0.36778042937161,2.06950546236495,0.18593244781114002,6.06945055489565,8889.015564,803.2108697000001,3.100341435,8.810174975,1.599965893,5073.930221000001,1131.7078689999996,1316.602301,203.1158699,72.45735413,3.5849540319999997,17.31478061,4.375863111,31.22416395,5.87875872,0.26635681256793,0.343226289221841,0.019538778141630003,-0.008716153255166,0.00506,0.45365,0.00457,0.08855,0.5575,0.00015,0.00037999999999999997,0.3337,0.014159999999999999,0.01845,True,-16.268775,14.958435,13,1,sub,
icr072857,9.92,0.02,0.23,0.0,0.21,340.11854458650004,227.5359999735,125.7126357085,-11.17378725,0.92,28.68,3.78,0.5219124743965851,1.05702377382349,3.2186695040339397,13.230780188359098,7581.344575,1222.4764519999999,2.998139692,7.811878797,1.316026508,4408.987517000001,1064.997003,1305.8682410000001,178.8871342,766.2821822999997,3.1559873019999998,13.19850008,4.098905063,44.07432034,5.109600151,0.2300075965656149,0.303285231108771,0.034673203885275,-0.008951416755876998,0.00506,0.39387,0.00457,0.13087000000000001,0.51598,0.0002,0.00033999999999999997,0.2855,0.01141,0.01845,True,-16.24256167,14.94835667,14,1,sub,
icr072896,6.05,0.03,0.43,0.0,0.43,415.7731840865,216.62391067349998,63.0797779385,-4.050660553,0.74,18.0,1.24,0.13121411835552999,0.37035204323307996,0.013494455905134999,4.58765643645004,7184.278071,380.1529006,2.9132826439999997,11.87916641,1.9594073090000002,4273.7065189999985,487.1531592,262.2742392,94.12498534,31.69289119,3.131641705,36.18666685,3.6147877439999996,30.9979527,3.3600776580000002,0.198130854243989,0.26450612397495,0.109924856977178,-0.010516249708197999,0.00506,0.3256,0.00457,0.037110000000000004,0.5575,0.00016,0.00018999999999999998,0.29746999999999996,0.0069,0.01845,True,-16.20006,14.95128667,16,1,top,
icr072897,5.61,0.03,0.39,0.0,0.39,872.6408727864999,373.3897851735,64.7651093985,20.49546995,0.46,22.43,0.84,0.148612696738733,0.4028794173923061,-0.030884166840731007,5.62693067028677,8999.6518925,324.11510065,3.270435838,12.789547255,2.2890418544999998,5272.378060499998,623.90732365,310.48949889999994,97.25722957,32.18089716,3.2676178055,36.26807762,4.5263301755,26.639491105,3.9223594845,0.266082491742577,0.28272207544121397,0.119881773963414,-0.010360606603964,0.00506,0.35278000000000004,0.00457,0.0277,0.5575,0.00018999999999999998,0.00023999999999999998,0.39666,0.00521,0.01845,True,-16.20006,14.95128667,16,1,sub,
